	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
1745										the voice of your	1.0	0.0448	because you have done this	1.0	0.0448	said the woman whom you gave	1	0.0448
1746										voice of your wife	1.0	0.0448	you have done this cursed	1.0	0.0448	the woman whom you gave to	1	0.0448
1747										of your wife and	1.0	0.0448	have done this cursed are	1.0	0.0448	woman whom you gave to be	1	0.0448
1748										your wife and have	1.0	0.0448	done this cursed are you	1.0	0.0448	whom you gave to be with	1	0.0448
1749										wife and have eaten	1.0	0.0448	this cursed are you above	1.0	0.0448	you gave to be with me	1	0.0448
1750										and have eaten of	1.0	0.0448	cursed are you above all	1.0	0.0448	gave to be with me she	1	0.0448
1751										have eaten of the	1.0	0.0448	are you above all livestock	1.0	0.0448	to be with me she gave	1	0.0448
1752										i commanded you you	1.0	0.0448	you above all livestock and	1.0	0.0448	be with me she gave me	1	0.0448
1753										commanded you you shall	1.0	0.0448	above all livestock and above	1.0	0.0448	with me she gave me fruit	1	0.0448
1754										you you shall not	1.0	0.0448	all livestock and above all	1.0	0.0448	me she gave me fruit of	1	0.0448
1755										not eat of it	1.0	0.0448	livestock and above all beasts	1.0	0.0448	she gave me fruit of the	1	0.0448
1756										eat of it cursed	1.0	0.0448	and above all beasts of	1.0	0.0448	gave me fruit of the tree	1	0.0448
1757										of it cursed is	1.0	0.0448	above all beasts of the	1.0	0.0448	me fruit of the tree and	1	0.0448
1758										it cursed is the	1.0	0.0448	all beasts of the field	1.0	0.0448	fruit of the tree and i	1	0.0448
1759										cursed is the ground	1.0	0.0448	beasts of the field on	1.0	0.0448	of the tree and i ate	1	0.0448
1760										is the ground because	1.0	0.0448	of the field on your	1.0	0.0448	the tree and i ate 13	1	0.0448
1761										the ground because of	1.0	0.0448	the field on your belly	1.0	0.0448	tree and i ate 13 then	1	0.0448
1762										ground because of you	1.0	0.0448	field on your belly you	1.0	0.0448	and i ate 13 then the	1	0.0448
1763										of you in pain	1.0	0.0448	on your belly you shall	1.0	0.0448	i ate 13 then the lord	1	0.0448
1764										you in pain you	1.0	0.0448	your belly you shall go	1.0	0.0448	ate 13 then the lord god	1	0.0448
1765										pain you shall eat	1.0	0.0448	belly you shall go and	1.0	0.0448	13 then the lord god said	1	0.0448
1766										you shall eat of	1.0	0.0448	you shall go and dust	1.0	0.0448	then the lord god said to	1	0.0448
1767										shall eat of it	1.0	0.0448	shall go and dust you	1.0	0.0448	lord god said to the woman	1	0.0448
1768										eat of it all	1.0	0.0448	go and dust you shall	1.0	0.0448	god said to the woman what	1	0.0448
1769										it all the days	1.0	0.0448	and dust you shall eat	1.0	0.0448	said to the woman what is	1	0.0448
1770										of your life 18	1.0	0.0448	dust you shall eat all	1.0	0.0448	to the woman what is this	1	0.0448
1771										your life 18 thorns	1.0	0.0448	you shall eat all the	1.0	0.0448	the woman what is this that	1	0.0448
1772										life 18 thorns and	1.0	0.0448	shall eat all the days	1.0	0.0448	woman what is this that you	1	0.0448
1773										18 thorns and thistles	1.0	0.0448	eat all the days of	1.0	0.0448	is this that you have done	1	0.0448
1774										thorns and thistles it	1.0	0.0448	days of your life 15	1.0	0.0448	this that you have done the	1	0.0448
1775										and thistles it shall	1.0	0.0448	of your life 15 i	1.0	0.0448	that you have done the woman	1	0.0448
1776										thistles it shall bring	1.0	0.0448	your life 15 i will	1.0	0.0448	you have done the woman said	1	0.0448
1777										it shall bring forth	1.0	0.0448	life 15 i will put	1.0	0.0448	have done the woman said the	1	0.0448
1778										shall bring forth for	1.0	0.0448	15 i will put enmity	1.0	0.0448	done the woman said the serpent	1	0.0448
1779										bring forth for you	1.0	0.0448	i will put enmity between	1.0	0.0448	the woman said the serpent deceived	1	0.0448
1780										forth for you and	1.0	0.0448	will put enmity between you	1.0	0.0448	woman said the serpent deceived me	1	0.0448
1781										you and you shall	1.0	0.0448	put enmity between you and	1.0	0.0448	said the serpent deceived me and	1	0.0448
1782										and you shall eat	1.0	0.0448	enmity between you and the	1.0	0.0448	the serpent deceived me and i	1	0.0448
1783										you shall eat the	1.0	0.0448	between you and the woman	1.0	0.0448	serpent deceived me and i ate	1	0.0448
1784										shall eat the plants	1.0	0.0448	you and the woman and	1.0	0.0448	deceived me and i ate 14	1	0.0448
1785										eat the plants of	1.0	0.0448	and the woman and between	1.0	0.0448	me and i ate 14 the	1	0.0448
1786										the plants of the	1.0	0.0448	the woman and between your	1.0	0.0448	and i ate 14 the lord	1	0.0448
1787										plants of the field	1.0	0.0448	woman and between your offspring	1.0	0.0448	i ate 14 the lord god	1	0.0448
1788										of the field 19	1.0	0.0448	and between your offspring v	1.0	0.0448	ate 14 the lord god said	1	0.0448
1789										the field 19 by	1.0	0.0448	between your offspring v and	1.0	0.0448	14 the lord god said to	1	0.0448
1790										field 19 by the	1.0	0.0448	your offspring v and her	1.0	0.0448	lord god said to the serpent	1	0.0448
1791										19 by the sweat	1.0	0.0448	offspring v and her offspring	1.0	0.0448	god said to the serpent because	1	0.0448
1792										by the sweat of	1.0	0.0448	v and her offspring he	1.0	0.0448	said to the serpent because you	1	0.0448
1793										the sweat of your	1.0	0.0448	and her offspring he shall	1.0	0.0448	to the serpent because you have	1	0.0448
1794										sweat of your face	1.0	0.0448	her offspring he shall bruise	1.0	0.0448	the serpent because you have done	1	0.0448
1795										of your face you	1.0	0.0448	offspring he shall bruise your	1.0	0.0448	serpent because you have done this	1	0.0448
1796										your face you shall	1.0	0.0448	he shall bruise your head	1.0	0.0448	because you have done this cursed	1	0.0448
1797										face you shall eat	1.0	0.0448	shall bruise your head and	1.0	0.0448	you have done this cursed are	1	0.0448
1798										you shall eat bread	1.0	0.0448	bruise your head and you	1.0	0.0448	have done this cursed are you	1	0.0448
1799										shall eat bread till	1.0	0.0448	your head and you shall	1.0	0.0448	done this cursed are you above	1	0.0448
1800										eat bread till you	1.0	0.0448	head and you shall bruise	1.0	0.0448	this cursed are you above all	1	0.0448
1801										bread till you return	1.0	0.0448	and you shall bruise his	1.0	0.0448	cursed are you above all livestock	1	0.0448
1802										till you return to	1.0	0.0448	you shall bruise his heel	1.0	0.0448	are you above all livestock and	1	0.0448
1803										you return to the	1.0	0.0448	shall bruise his heel 16	1.0	0.0448	you above all livestock and above	1	0.0448
1804										return to the ground	1.0	0.0448	bruise his heel 16 to	1.0	0.0448	above all livestock and above all	1	0.0448
1805										to the ground for	1.0	0.0448	his heel 16 to the	1.0	0.0448	all livestock and above all beasts	1	0.0448
1806										the ground for out	1.0	0.0448	heel 16 to the woman	1.0	0.0448	livestock and above all beasts of	1	0.0448
1807										ground for out of	1.0	0.0448	16 to the woman he	1.0	0.0448	and above all beasts of the	1	0.0448
1808										it you were taken	1.0	0.0448	to the woman he said	1.0	0.0448	above all beasts of the field	1	0.0448
1809										you were taken for	1.0	0.0448	the woman he said i	1.0	0.0448	all beasts of the field on	1	0.0448
1810										were taken for you	1.0	0.0448	woman he said i will	1.0	0.0448	beasts of the field on your	1	0.0448
1811										taken for you are	1.0	0.0448	he said i will surely	1.0	0.0448	of the field on your belly	1	0.0448
1812										for you are dust	1.0	0.0448	said i will surely multiply	1.0	0.0448	the field on your belly you	1	0.0448
1813										you are dust and	1.0	0.0448	i will surely multiply your	1.0	0.0448	field on your belly you shall	1	0.0448
1814										are dust and to	1.0	0.0448	will surely multiply your pain	1.0	0.0448	on your belly you shall go	1	0.0448
1815										dust and to dust	1.0	0.0448	surely multiply your pain in	1.0	0.0448	your belly you shall go and	1	0.0448
1816										and to dust you	1.0	0.0448	multiply your pain in childbearing	1.0	0.0448	belly you shall go and dust	1	0.0448
1817										to dust you shall	1.0	0.0448	your pain in childbearing in	1.0	0.0448	you shall go and dust you	1	0.0448
1818										dust you shall return	1.0	0.0448	pain in childbearing in pain	1.0	0.0448	shall go and dust you shall	1	0.0448
1819										you shall return 20	1.0	0.0448	in childbearing in pain you	1.0	0.0448	go and dust you shall eat	1	0.0448
1820										shall return 20 the	1.0	0.0448	childbearing in pain you shall	1.0	0.0448	and dust you shall eat all	1	0.0448
1821										return 20 the man	1.0	0.0448	in pain you shall bring	1.0	0.0448	dust you shall eat all the	1	0.0448
1822										20 the man called	1.0	0.0448	pain you shall bring forth	1.0	0.0448	you shall eat all the days	1	0.0448
1823										the man called his	1.0	0.0448	you shall bring forth children	1.0	0.0448	shall eat all the days of	1	0.0448
1824										man called his wife	1.0	0.0448	shall bring forth children your	1.0	0.0448	eat all the days of your	1	0.0448
1825										called his wife s	1.0	0.0448	bring forth children your desire	1.0	0.0448	the days of your life 15	1	0.0448
1826										his wife s name	1.0	0.0448	forth children your desire shall	1.0	0.0448	days of your life 15 i	1	0.0448
1827										wife s name eve	1.0	0.0448	children your desire shall be	1.0	0.0448	of your life 15 i will	1	0.0448
1828										s name eve because	1.0	0.0448	your desire shall be contrary	1.0	0.0448	your life 15 i will put	1	0.0448
1829										name eve because she	1.0	0.0448	desire shall be contrary to	1.0	0.0448	life 15 i will put enmity	1	0.0448
1830										eve because she was	1.0	0.0448	shall be contrary to w	1.0	0.0448	15 i will put enmity between	1	0.0448
1831										she was the mother	1.0	0.0448	be contrary to w your	1.0	0.0448	i will put enmity between you	1	0.0448
1832										was the mother of	1.0	0.0448	contrary to w your husband	1.0	0.0448	will put enmity between you and	1	0.0448
1833										the mother of all	1.0	0.0448	to w your husband but	1.0	0.0448	put enmity between you and the	1	0.0448
1834										mother of all living	1.0	0.0448	w your husband but he	1.0	0.0448	enmity between you and the woman	1	0.0448
1835										of all living x	1.0	0.0448	your husband but he shall	1.0	0.0448	between you and the woman and	1	0.0448
1836										all living x 21	1.0	0.0448	husband but he shall rule	1.0	0.0448	you and the woman and between	1	0.0448
1837										living x 21 and	1.0	0.0448	but he shall rule over	1.0	0.0448	and the woman and between your	1	0.0448
1838										x 21 and the	1.0	0.0448	he shall rule over you	1.0	0.0448	the woman and between your offspring	1	0.0448
1839										21 and the lord	1.0	0.0448	shall rule over you 17	1.0	0.0448	woman and between your offspring v	1	0.0448
1840										lord god made for	1.0	0.0448	rule over you 17 and	1.0	0.0448	and between your offspring v and	1	0.0448
1841										god made for adam	1.0	0.0448	over you 17 and to	1.0	0.0448	between your offspring v and her	1	0.0448
1842										made for adam and	1.0	0.0448	you 17 and to adam	1.0	0.0448	your offspring v and her offspring	1	0.0448
1843										for adam and for	1.0	0.0448	17 and to adam he	1.0	0.0448	offspring v and her offspring he	1	0.0448
1844										adam and for his	1.0	0.0448	and to adam he said	1.0	0.0448	v and her offspring he shall	1	0.0448
1845										and for his wife	1.0	0.0448	to adam he said because	1.0	0.0448	and her offspring he shall bruise	1	0.0448
1846										for his wife garments	1.0	0.0448	adam he said because you	1.0	0.0448	her offspring he shall bruise your	1	0.0448
1847										his wife garments of	1.0	0.0448	he said because you have	1.0	0.0448	offspring he shall bruise your head	1	0.0448
1848										wife garments of skins	1.0	0.0448	said because you have listened	1.0	0.0448	he shall bruise your head and	1	0.0448
1849										garments of skins and	1.0	0.0448	because you have listened to	1.0	0.0448	shall bruise your head and you	1	0.0448
1850										of skins and clothed	1.0	0.0448	you have listened to the	1.0	0.0448	bruise your head and you shall	1	0.0448
1851										skins and clothed them	1.0	0.0448	have listened to the voice	1.0	0.0448	your head and you shall bruise	1	0.0448
1852										and clothed them 22	1.0	0.0448	listened to the voice of	1.0	0.0448	head and you shall bruise his	1	0.0448
1853										clothed them 22 then	1.0	0.0448	to the voice of your	1.0	0.0448	and you shall bruise his heel	1	0.0448
1854										them 22 then the	1.0	0.0448	the voice of your wife	1.0	0.0448	you shall bruise his heel 16	1	0.0448
1855										22 then the lord	1.0	0.0448	voice of your wife and	1.0	0.0448	shall bruise his heel 16 to	1	0.0448
1856										lord god said behold	1.0	0.0448	of your wife and have	1.0	0.0448	bruise his heel 16 to the	1	0.0448
1857										god said behold the	1.0	0.0448	your wife and have eaten	1.0	0.0448	his heel 16 to the woman	1	0.0448
1858										said behold the man	1.0	0.0448	wife and have eaten of	1.0	0.0448	heel 16 to the woman he	1	0.0448
1859										behold the man has	1.0	0.0448	and have eaten of the	1.0	0.0448	16 to the woman he said	1	0.0448
1860										the man has become	1.0	0.0448	have eaten of the tree	1.0	0.0448	to the woman he said i	1	0.0448
1861										man has become like	1.0	0.0448	which i commanded you you	1.0	0.0448	the woman he said i will	1	0.0448
1862										has become like one	1.0	0.0448	i commanded you you shall	1.0	0.0448	woman he said i will surely	1	0.0448
1863										become like one of	1.0	0.0448	commanded you you shall not	1.0	0.0448	he said i will surely multiply	1	0.0448
1864										like one of us	1.0	0.0448	you you shall not eat	1.0	0.0448	said i will surely multiply your	1	0.0448
1865										one of us in	1.0	0.0448	shall not eat of it	1.0	0.0448	i will surely multiply your pain	1	0.0448
1866										of us in knowing	1.0	0.0448	not eat of it cursed	1.0	0.0448	will surely multiply your pain in	1	0.0448
1867										us in knowing good	1.0	0.0448	eat of it cursed is	1.0	0.0448	surely multiply your pain in childbearing	1	0.0448
1868										in knowing good and	1.0	0.0448	of it cursed is the	1.0	0.0448	multiply your pain in childbearing in	1	0.0448
1869										good and evil now	1.0	0.0448	it cursed is the ground	1.0	0.0448	your pain in childbearing in pain	1	0.0448
1870										and evil now lest	1.0	0.0448	cursed is the ground because	1.0	0.0448	pain in childbearing in pain you	1	0.0448
1871										evil now lest he	1.0	0.0448	is the ground because of	1.0	0.0448	in childbearing in pain you shall	1	0.0448
1872										now lest he reach	1.0	0.0448	the ground because of you	1.0	0.0448	childbearing in pain you shall bring	1	0.0448
1873										lest he reach out	1.0	0.0448	ground because of you in	1.0	0.0448	in pain you shall bring forth	1	0.0448
1874										he reach out his	1.0	0.0448	because of you in pain	1.0	0.0448	pain you shall bring forth children	1	0.0448
1875										reach out his hand	1.0	0.0448	of you in pain you	1.0	0.0448	you shall bring forth children your	1	0.0448
1876										out his hand and	1.0	0.0448	you in pain you shall	1.0	0.0448	shall bring forth children your desire	1	0.0448
1877										his hand and take	1.0	0.0448	in pain you shall eat	1.0	0.0448	bring forth children your desire shall	1	0.0448
1878										hand and take also	1.0	0.0448	pain you shall eat of	1.0	0.0448	forth children your desire shall be	1	0.0448
