	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
14223													jesus cried with a loud	1.0	0.0064	headquarters o and they called together	1	0.0064
14224													cried with a loud voice	1.0	0.0064	o and they called together the	1	0.0064
14225													with a loud voice eloi	1.0	0.0064	and they called together the whole	1	0.0064
14226													a loud voice eloi eloi	1.0	0.0064	they called together the whole battalion	1	0.0064
14227													loud voice eloi eloi lema	1.0	0.0064	called together the whole battalion p	1	0.0064
14228													voice eloi eloi lema sabachthani	1.0	0.0064	together the whole battalion p 17	1	0.0064
14229													eloi eloi lema sabachthani which	1.0	0.0064	the whole battalion p 17 and	1	0.0064
14230													eloi lema sabachthani which means	1.0	0.0064	whole battalion p 17 and they	1	0.0064
14231													lema sabachthani which means my	1.0	0.0064	battalion p 17 and they clothed	1	0.0064
14232													sabachthani which means my god	1.0	0.0064	p 17 and they clothed him	1	0.0064
14233													which means my god my	1.0	0.0064	17 and they clothed him in	1	0.0064
14234													means my god my god	1.0	0.0064	and they clothed him in a	1	0.0064
14235													my god my god why	1.0	0.0064	they clothed him in a purple	1	0.0064
14236													god my god why have	1.0	0.0064	clothed him in a purple cloak	1	0.0064
14237													my god why have you	1.0	0.0064	him in a purple cloak and	1	0.0064
14238													god why have you forsaken	1.0	0.0064	in a purple cloak and twisting	1	0.0064
14239													why have you forsaken me	1.0	0.0064	a purple cloak and twisting together	1	0.0064
14240													have you forsaken me 35	1.0	0.0064	purple cloak and twisting together a	1	0.0064
14241													you forsaken me 35 and	1.0	0.0064	cloak and twisting together a crown	1	0.0064
14242													forsaken me 35 and some	1.0	0.0064	and twisting together a crown of	1	0.0064
14243													me 35 and some of	1.0	0.0064	twisting together a crown of thorns	1	0.0064
14244													35 and some of the	1.0	0.0064	together a crown of thorns they	1	0.0064
14245													and some of the bystanders	1.0	0.0064	a crown of thorns they put	1	0.0064
14246													some of the bystanders hearing	1.0	0.0064	crown of thorns they put it	1	0.0064
14247													of the bystanders hearing it	1.0	0.0064	of thorns they put it on	1	0.0064
14248													the bystanders hearing it said	1.0	0.0064	thorns they put it on him	1	0.0064
14249													bystanders hearing it said behold	1.0	0.0064	they put it on him 18	1	0.0064
14250													hearing it said behold he	1.0	0.0064	put it on him 18 and	1	0.0064
14251													it said behold he is	1.0	0.0064	it on him 18 and they	1	0.0064
14252													said behold he is calling	1.0	0.0064	on him 18 and they began	1	0.0064
14253													behold he is calling elijah	1.0	0.0064	him 18 and they began to	1	0.0064
14254													he is calling elijah 36	1.0	0.0064	18 and they began to salute	1	0.0064
14255													is calling elijah 36 and	1.0	0.0064	and they began to salute him	1	0.0064
14256													calling elijah 36 and someone	1.0	0.0064	they began to salute him hail	1	0.0064
14257													elijah 36 and someone ran	1.0	0.0064	began to salute him hail king	1	0.0064
14258													36 and someone ran and	1.0	0.0064	to salute him hail king of	1	0.0064
14259													and someone ran and filled	1.0	0.0064	salute him hail king of the	1	0.0064
14260													someone ran and filled a	1.0	0.0064	him hail king of the jews	1	0.0064
14261													ran and filled a sponge	1.0	0.0064	hail king of the jews 19	1	0.0064
14262													and filled a sponge with	1.0	0.0064	king of the jews 19 and	1	0.0064
14263													filled a sponge with sour	1.0	0.0064	of the jews 19 and they	1	0.0064
14264													a sponge with sour wine	1.0	0.0064	the jews 19 and they were	1	0.0064
14265													sponge with sour wine put	1.0	0.0064	jews 19 and they were striking	1	0.0064
14266													with sour wine put it	1.0	0.0064	19 and they were striking his	1	0.0064
14267													sour wine put it on	1.0	0.0064	and they were striking his head	1	0.0064
14268													wine put it on a	1.0	0.0064	they were striking his head with	1	0.0064
14269													put it on a reed	1.0	0.0064	were striking his head with a	1	0.0064
14270													it on a reed and	1.0	0.0064	striking his head with a reed	1	0.0064
14271													on a reed and gave	1.0	0.0064	his head with a reed and	1	0.0064
14272													a reed and gave it	1.0	0.0064	head with a reed and spitting	1	0.0064
14273													reed and gave it to	1.0	0.0064	with a reed and spitting on	1	0.0064
14274													and gave it to him	1.0	0.0064	a reed and spitting on him	1	0.0064
14275													gave it to him to	1.0	0.0064	reed and spitting on him and	1	0.0064
14276													it to him to drink	1.0	0.0064	and spitting on him and kneeling	1	0.0064
14277													to him to drink saying	1.0	0.0064	spitting on him and kneeling down	1	0.0064
14278													him to drink saying wait	1.0	0.0064	on him and kneeling down in	1	0.0064
14279													to drink saying wait let	1.0	0.0064	him and kneeling down in homage	1	0.0064
14280													drink saying wait let us	1.0	0.0064	and kneeling down in homage to	1	0.0064
14281													saying wait let us see	1.0	0.0064	kneeling down in homage to him	1	0.0064
14282													wait let us see whether	1.0	0.0064	down in homage to him 20	1	0.0064
14283													let us see whether elijah	1.0	0.0064	in homage to him 20 and	1	0.0064
14284													us see whether elijah will	1.0	0.0064	homage to him 20 and when	1	0.0064
14285													see whether elijah will come	1.0	0.0064	to him 20 and when they	1	0.0064
14286													whether elijah will come to	1.0	0.0064	him 20 and when they had	1	0.0064
14287													elijah will come to take	1.0	0.0064	20 and when they had mocked	1	0.0064
14288													will come to take him	1.0	0.0064	and when they had mocked him	1	0.0064
14289													come to take him down	1.0	0.0064	when they had mocked him they	1	0.0064
14290													to take him down 37	1.0	0.0064	they had mocked him they stripped	1	0.0064
14291													take him down 37 and	1.0	0.0064	had mocked him they stripped him	1	0.0064
14292													him down 37 and jesus	1.0	0.0064	mocked him they stripped him of	1	0.0064
14293													down 37 and jesus uttered	1.0	0.0064	him they stripped him of the	1	0.0064
14294													37 and jesus uttered a	1.0	0.0064	they stripped him of the purple	1	0.0064
14295													and jesus uttered a loud	1.0	0.0064	stripped him of the purple cloak	1	0.0064
14296													jesus uttered a loud cry	1.0	0.0064	him of the purple cloak and	1	0.0064
14297													uttered a loud cry and	1.0	0.0064	of the purple cloak and put	1	0.0064
14298													a loud cry and breathed	1.0	0.0064	the purple cloak and put his	1	0.0064
14299													loud cry and breathed his	1.0	0.0064	purple cloak and put his own	1	0.0064
14300													cry and breathed his last	1.0	0.0064	cloak and put his own clothes	1	0.0064
14301													and breathed his last 38	1.0	0.0064	and put his own clothes on	1	0.0064
14302													breathed his last 38 and	1.0	0.0064	put his own clothes on him	1	0.0064
14303													his last 38 and the	1.0	0.0064	his own clothes on him and	1	0.0064
14304													last 38 and the curtain	1.0	0.0064	own clothes on him and they	1	0.0064
14305													38 and the curtain of	1.0	0.0064	clothes on him and they led	1	0.0064
14306													and the curtain of the	1.0	0.0064	on him and they led him	1	0.0064
14307													the curtain of the temple	1.0	0.0064	him and they led him out	1	0.0064
14308													curtain of the temple was	1.0	0.0064	and they led him out to	1	0.0064
14309													of the temple was torn	1.0	0.0064	they led him out to crucify	1	0.0064
14310													the temple was torn in	1.0	0.0064	led him out to crucify him	1	0.0064
14311													temple was torn in two	1.0	0.0064	him out to crucify him the	1	0.0064
14312													was torn in two from	1.0	0.0064	out to crucify him the crucifixion	1	0.0064
14313													torn in two from top	1.0	0.0064	to crucify him the crucifixion 21	1	0.0064
14314													in two from top to	1.0	0.0064	crucify him the crucifixion 21 and	1	0.0064
14315													two from top to bottom	1.0	0.0064	him the crucifixion 21 and they	1	0.0064
14316													from top to bottom 39	1.0	0.0064	the crucifixion 21 and they compelled	1	0.0064
14317													top to bottom 39 and	1.0	0.0064	crucifixion 21 and they compelled a	1	0.0064
14318													to bottom 39 and when	1.0	0.0064	21 and they compelled a passerby	1	0.0064
14319													bottom 39 and when the	1.0	0.0064	and they compelled a passerby simon	1	0.0064
14320													39 and when the centurion	1.0	0.0064	they compelled a passerby simon of	1	0.0064
14321													and when the centurion who	1.0	0.0064	compelled a passerby simon of cyrene	1	0.0064
14322													when the centurion who stood	1.0	0.0064	a passerby simon of cyrene who	1	0.0064
14323													the centurion who stood facing	1.0	0.0064	passerby simon of cyrene who was	1	0.0064
14324													centurion who stood facing him	1.0	0.0064	simon of cyrene who was coming	1	0.0064
14325													who stood facing him saw	1.0	0.0064	of cyrene who was coming in	1	0.0064
14326													stood facing him saw that	1.0	0.0064	cyrene who was coming in from	1	0.0064
14327													facing him saw that in	1.0	0.0064	who was coming in from the	1	0.0064
14328													him saw that in this	1.0	0.0064	was coming in from the country	1	0.0064
14329													saw that in this way	1.0	0.0064	coming in from the country the	1	0.0064
14330													that in this way he	1.0	0.0064	in from the country the father	1	0.0064
14331													in this way he u	1.0	0.0064	from the country the father of	1	0.0064
14332													this way he u breathed	1.0	0.0064	the country the father of alexander	1	0.0064
14333													way he u breathed his	1.0	0.0064	country the father of alexander and	1	0.0064
14334													he u breathed his last	1.0	0.0064	the father of alexander and rufus	1	0.0064
14335													u breathed his last he	1.0	0.0064	father of alexander and rufus to	1	0.0064
14336													breathed his last he said	1.0	0.0064	of alexander and rufus to carry	1	0.0064
14337													his last he said truly	1.0	0.0064	alexander and rufus to carry his	1	0.0064
14338													last he said truly this	1.0	0.0064	and rufus to carry his cross	1	0.0064
14339													he said truly this man	1.0	0.0064	rufus to carry his cross 22	1	0.0064
14340													said truly this man was	1.0	0.0064	to carry his cross 22 and	1	0.0064
14341													truly this man was the	1.0	0.0064	carry his cross 22 and they	1	0.0064
14342													this man was the son	1.0	0.0064	his cross 22 and they brought	1	0.0064
14343													man was the son v	1.0	0.0064	cross 22 and they brought him	1	0.0064
14344													was the son v of	1.0	0.0064	22 and they brought him to	1	0.0064
14345													the son v of god	1.0	0.0064	and they brought him to the	1	0.0064
14346													son v of god 40	1.0	0.0064	they brought him to the place	1	0.0064
14347													v of god 40 there	1.0	0.0064	brought him to the place called	1	0.0064
14348													of god 40 there were	1.0	0.0064	him to the place called golgotha	1	0.0064
14349													god 40 there were also	1.0	0.0064	to the place called golgotha which	1	0.0064
14350													40 there were also women	1.0	0.0064	the place called golgotha which means	1	0.0064
14351													there were also women looking	1.0	0.0064	place called golgotha which means place	1	0.0064
14352													were also women looking on	1.0	0.0064	called golgotha which means place of	1	0.0064
14353													also women looking on from	1.0	0.0064	golgotha which means place of a	1	0.0064
14354													women looking on from a	1.0	0.0064	which means place of a skull	1	0.0064
14355													looking on from a distance	1.0	0.0064	means place of a skull 23	1	0.0064
14356													on from a distance among	1.0	0.0064	place of a skull 23 and	1	0.0064
14357													from a distance among whom	1.0	0.0064	of a skull 23 and they	1	0.0064
14358													a distance among whom were	1.0	0.0064	a skull 23 and they offered	1	0.0064
14359													distance among whom were mary	1.0	0.0064	skull 23 and they offered him	1	0.0064
14360													among whom were mary magdalene	1.0	0.0064	23 and they offered him wine	1	0.0064
14361													whom were mary magdalene and	1.0	0.0064	and they offered him wine mixed	1	0.0064
14362													were mary magdalene and mary	1.0	0.0064	they offered him wine mixed with	1	0.0064
14363													the mother of james the	1.0	0.0064	offered him wine mixed with myrrh	1	0.0064
