id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
2219										answers the master said	1.0	0.0388	virtue to correct cherished evil	1.0	0.0388	of in the country he will	1	0.0388
2220										the master said employ	1.0	0.0388	to correct cherished evil and	1.0	0.0388	the country he will be heard	1	0.0388
2221										master said employ the	1.0	0.0388	correct cherished evil and to	1.0	0.0388	country he will be heard of	1	0.0388
2222										way the crooked can	1.0	0.0388	cherished evil and to discover	1.0	0.0388	he will be heard of in	1	0.0388
2223										the crooked can be	1.0	0.0388	evil and to discover delusions	1.0	0.0388	be heard of in the clan	1	0.0388
2224										crooked can be made	1.0	0.0388	and to discover delusions the	1.0	0.0388	heard of in the clan fan	1	0.0388
2225										can be made to	1.0	0.0388	to discover delusions the master	1.0	0.0388	of in the clan fan ch	1	0.0388
2226										to be upright fan	1.0	0.0388	discover delusions the master said	1.0	0.0388	in the clan fan ch ih	1	0.0388
2227										be upright fan ch	1.0	0.0388	delusions the master said truly	1.0	0.0388	the clan fan ch ih rambling	1	0.0388
2228										upright fan ch ih	1.0	0.0388	the master said truly a	1.0	0.0388	clan fan ch ih rambling with	1	0.0388
2229										fan ch ih retired	1.0	0.0388	master said truly a good	1.0	0.0388	fan ch ih rambling with the	1	0.0388
2230										ch ih retired and	1.0	0.0388	said truly a good question	1.0	0.0388	ch ih rambling with the master	1	0.0388
2231										ih retired and seeing	1.0	0.0388	truly a good question if	1.0	0.0388	ih rambling with the master under	1	0.0388
2232										retired and seeing tsze	1.0	0.0388	a good question if doing	1.0	0.0388	rambling with the master under the	1	0.0388
2233										and seeing tsze hsia	1.0	0.0388	good question if doing what	1.0	0.0388	with the master under the trees	1	0.0388
2234										seeing tsze hsia he	1.0	0.0388	question if doing what is	1.0	0.0388	the master under the trees about	1	0.0388
2235										tsze hsia he said	1.0	0.0388	is to be done be	1.0	0.0388	master under the trees about the	1	0.0388
2236										hsia he said to	1.0	0.0388	to be done be made	1.0	0.0388	under the trees about the rain	1	0.0388
2237										he said to him	1.0	0.0388	be done be made the	1.0	0.0388	the trees about the rain altars	1	0.0388
2238										said to him a	1.0	0.0388	done be made the first	1.0	0.0388	trees about the rain altars said	1	0.0388
2239										to him a little	1.0	0.0388	be made the first business	1.0	0.0388	about the rain altars said i	1	0.0388
2240										him a little while	1.0	0.0388	made the first business and	1.0	0.0388	the rain altars said i venture	1	0.0388
2241										a little while ago	1.0	0.0388	the first business and success	1.0	0.0388	rain altars said i venture to	1	0.0388
2242										little while ago i	1.0	0.0388	first business and success a	1.0	0.0388	altars said i venture to ask	1	0.0388
2243										while ago i had	1.0	0.0388	business and success a secondary	1.0	0.0388	said i venture to ask how	1	0.0388
2244										ago i had an	1.0	0.0388	and success a secondary consideration	1.0	0.0388	i venture to ask how to	1	0.0388
2245										i had an interview	1.0	0.0388	success a secondary consideration is	1.0	0.0388	venture to ask how to exalt	1	0.0388
2246										had an interview with	1.0	0.0388	a secondary consideration is not	1.0	0.0388	to ask how to exalt virtue	1	0.0388
2247										an interview with our	1.0	0.0388	secondary consideration is not this	1.0	0.0388	ask how to exalt virtue to	1	0.0388
2248										interview with our master	1.0	0.0388	consideration is not this the	1.0	0.0388	how to exalt virtue to correct	1	0.0388
2249										with our master and	1.0	0.0388	this the way to exalt	1.0	0.0388	to exalt virtue to correct cherished	1	0.0388
2250										our master and asked	1.0	0.0388	the way to exalt virtue	1.0	0.0388	exalt virtue to correct cherished evil	1	0.0388
2251										master and asked him	1.0	0.0388	way to exalt virtue to	1.0	0.0388	virtue to correct cherished evil and	1	0.0388
2252										and asked him about	1.0	0.0388	to exalt virtue to assail	1.0	0.0388	to correct cherished evil and to	1	0.0388
2253										asked him about knowledge	1.0	0.0388	exalt virtue to assail one	1.0	0.0388	correct cherished evil and to discover	1	0.0388
2254										him about knowledge he	1.0	0.0388	virtue to assail one s	1.0	0.0388	cherished evil and to discover delusions	1	0.0388
2255										about knowledge he said	1.0	0.0388	to assail one s own	1.0	0.0388	evil and to discover delusions the	1	0.0388
2256										knowledge he said employ	1.0	0.0388	assail one s own wickedness	1.0	0.0388	and to discover delusions the master	1	0.0388
2257										he said employ the	1.0	0.0388	one s own wickedness and	1.0	0.0388	to discover delusions the master said	1	0.0388
2258										way the crooked will	1.0	0.0388	s own wickedness and not	1.0	0.0388	discover delusions the master said truly	1	0.0388
2259										the crooked will be	1.0	0.0388	own wickedness and not assail	1.0	0.0388	delusions the master said truly a	1	0.0388
2260										crooked will be made	1.0	0.0388	wickedness and not assail that	1.0	0.0388	the master said truly a good	1	0.0388
2261										will be made to	1.0	0.0388	and not assail that of	1.0	0.0388	master said truly a good question	1	0.0388
2262										to be upright what	1.0	0.0388	not assail that of others	1.0	0.0388	said truly a good question if	1	0.0388
2263										be upright what did	1.0	0.0388	assail that of others is	1.0	0.0388	truly a good question if doing	1	0.0388
2264										upright what did he	1.0	0.0388	that of others is not	1.0	0.0388	a good question if doing what	1	0.0388
2265										what did he mean	1.0	0.0388	of others is not this	1.0	0.0388	good question if doing what is	1	0.0388
2266										did he mean tsze	1.0	0.0388	others is not this the	1.0	0.0388	question if doing what is to	1	0.0388
2267										he mean tsze hsia	1.0	0.0388	this the way to correct	1.0	0.0388	doing what is to be done	1	0.0388
2268										mean tsze hsia said	1.0	0.0388	the way to correct cherished	1.0	0.0388	what is to be done be	1	0.0388
2269										tsze hsia said truly	1.0	0.0388	way to correct cherished evil	1.0	0.0388	is to be done be made	1	0.0388
2270										hsia said truly rich	1.0	0.0388	to correct cherished evil for	1.0	0.0388	to be done be made the	1	0.0388
2271										said truly rich is	1.0	0.0388	correct cherished evil for a	1.0	0.0388	be done be made the first	1	0.0388
2272										truly rich is his	1.0	0.0388	cherished evil for a morning	1.0	0.0388	done be made the first business	1	0.0388
2273										rich is his saying	1.0	0.0388	evil for a morning s	1.0	0.0388	be made the first business and	1	0.0388
2274										is his saying shun	1.0	0.0388	for a morning s anger	1.0	0.0388	made the first business and success	1	0.0388
2275										his saying shun being	1.0	0.0388	a morning s anger to	1.0	0.0388	the first business and success a	1	0.0388
2276										saying shun being in	1.0	0.0388	morning s anger to disregard	1.0	0.0388	first business and success a secondary	1	0.0388
2277										shun being in possession	1.0	0.0388	s anger to disregard one	1.0	0.0388	business and success a secondary consideration	1	0.0388
2278										people and employed kai	1.0	0.0388	anger to disregard one s	1.0	0.0388	and success a secondary consideration is	1	0.0388
2279										and employed kai yao	1.0	0.0388	to disregard one s own	1.0	0.0388	success a secondary consideration is not	1	0.0388
2280										employed kai yao on	1.0	0.0388	disregard one s own life	1.0	0.0388	a secondary consideration is not this	1	0.0388
2281										kai yao on which	1.0	0.0388	one s own life and	1.0	0.0388	secondary consideration is not this the	1	0.0388
2282										yao on which all	1.0	0.0388	s own life and involve	1.0	0.0388	consideration is not this the way	1	0.0388
2283										all who were devoid	1.0	0.0388	own life and involve that	1.0	0.0388	not this the way to exalt	1	0.0388
2284										of virtue disappeared t	1.0	0.0388	life and involve that of	1.0	0.0388	this the way to exalt virtue	1	0.0388
2285										virtue disappeared t ang	1.0	0.0388	and involve that of his	1.0	0.0388	the way to exalt virtue to	1	0.0388
2286										disappeared t ang being	1.0	0.0388	involve that of his parents	1.0	0.0388	way to exalt virtue to assail	1	0.0388
2287										t ang being in	1.0	0.0388	that of his parents is	1.0	0.0388	to exalt virtue to assail one	1	0.0388
2288										ang being in possession	1.0	0.0388	of his parents is not	1.0	0.0388	exalt virtue to assail one s	1	0.0388
2289										people and employed i	1.0	0.0388	his parents is not this	1.0	0.0388	virtue to assail one s own	1	0.0388
2290										and employed i yin	1.0	0.0388	parents is not this a	1.0	0.0388	to assail one s own wickedness	1	0.0388
2291										employed i yin and	1.0	0.0388	is not this a case	1.0	0.0388	assail one s own wickedness and	1	0.0388
2292										i yin and an	1.0	0.0388	not this a case of	1.0	0.0388	one s own wickedness and not	1	0.0388
2293										yin and an who	1.0	0.0388	this a case of delusion	1.0	0.0388	s own wickedness and not assail	1	0.0388
2294										an who were devoid	1.0	0.0388	a case of delusion fan	1.0	0.0388	own wickedness and not assail that	1	0.0388
2295										of virtue disappeared tsze	1.0	0.0388	case of delusion fan ch	1.0	0.0388	wickedness and not assail that of	1	0.0388
2296										virtue disappeared tsze kung	1.0	0.0388	of delusion fan ch ih	1.0	0.0388	and not assail that of others	1	0.0388
2297										disappeared tsze kung asked	1.0	0.0388	delusion fan ch ih asked	1.0	0.0388	not assail that of others is	1	0.0388
2298										kung asked about friendship	1.0	0.0388	fan ch ih asked about	1.0	0.0388	assail that of others is not	1	0.0388
2299										asked about friendship the	1.0	0.0388	ch ih asked about benevolence	1.0	0.0388	that of others is not this	1	0.0388
2300										about friendship the master	1.0	0.0388	ih asked about benevolence the	1.0	0.0388	of others is not this the	1	0.0388
2301										friendship the master said	1.0	0.0388	asked about benevolence the master	1.0	0.0388	others is not this the way	1	0.0388
2302										the master said faithfully	1.0	0.0388	about benevolence the master said	1.0	0.0388	not this the way to correct	1	0.0388
2303										master said faithfully admonish	1.0	0.0388	benevolence the master said it	1.0	0.0388	this the way to correct cherished	1	0.0388
2304										said faithfully admonish your	1.0	0.0388	said it is to love	1.0	0.0388	the way to correct cherished evil	1	0.0388
2305										faithfully admonish your friend	1.0	0.0388	it is to love all	1.0	0.0388	way to correct cherished evil for	1	0.0388
2306										admonish your friend and	1.0	0.0388	is to love all men	1.0	0.0388	to correct cherished evil for a	1	0.0388
2307										your friend and skillfully	1.0	0.0388	to love all men he	1.0	0.0388	correct cherished evil for a morning	1	0.0388
2308										friend and skillfully lead	1.0	0.0388	love all men he asked	1.0	0.0388	cherished evil for a morning s	1	0.0388
2309										and skillfully lead him	1.0	0.0388	all men he asked about	1.0	0.0388	evil for a morning s anger	1	0.0388
2310										skillfully lead him on	1.0	0.0388	men he asked about knowledge	1.0	0.0388	for a morning s anger to	1	0.0388
2311										lead him on if	1.0	0.0388	he asked about knowledge the	1.0	0.0388	a morning s anger to disregard	1	0.0388
2312										on if you find	1.0	0.0388	asked about knowledge the master	1.0	0.0388	morning s anger to disregard one	1	0.0388
2313										if you find him	1.0	0.0388	about knowledge the master said	1.0	0.0388	s anger to disregard one s	1	0.0388
2314										you find him impracticable	1.0	0.0388	knowledge the master said it	1.0	0.0388	anger to disregard one s own	1	0.0388
2315										find him impracticable stop	1.0	0.0388	said it is to know	1.0	0.0388	to disregard one s own life	1	0.0388
2316										him impracticable stop do	1.0	0.0388	it is to know all	1.0	0.0388	disregard one s own life and	1	0.0388
2317										impracticable stop do not	1.0	0.0388	is to know all men	1.0	0.0388	one s own life and involve	1	0.0388
2318										stop do not disgrace	1.0	0.0388	to know all men fan	1.0	0.0388	s own life and involve that	1	0.0388
2319										do not disgrace yourself	1.0	0.0388	know all men fan ch	1.0	0.0388	own life and involve that of	1	0.0388
2320										not disgrace yourself the	1.0	0.0388	all men fan ch ih	1.0	0.0388	life and involve that of his	1	0.0388
2321										disgrace yourself the philosopher	1.0	0.0388	men fan ch ih did	1.0	0.0388	and involve that of his parents	1	0.0388
2322										yourself the philosopher tsang	1.0	0.0388	fan ch ih did not	1.0	0.0388	involve that of his parents is	1	0.0388
2323										philosopher tsang said the	1.0	0.0388	ch ih did not immediately	1.0	0.0388	that of his parents is not	1	0.0388
2324										tsang said the superior	1.0	0.0388	ih did not immediately understand	1.0	0.0388	of his parents is not this	1	0.0388
2325										the superior man on	1.0	0.0388	did not immediately understand these	1.0	0.0388	his parents is not this a	1	0.0388
2326										superior man on grounds	1.0	0.0388	not immediately understand these answers	1.0	0.0388	parents is not this a case	1	0.0388
