id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
9843										us look more closely	1.0	0.0095	estranged labor in its relation	1.0	0.0095	alone is at stake but because	1	0.0095
9844										more closely at these	1.0	0.0095	labor in its relation to	1.0	0.0095	is at stake but because the	1	0.0095
9845										closely at these three	1.0	0.0095	in its relation to truly	1.0	0.0095	at stake but because the emancipation	1	0.0095
9846										at these three relations	1.0	0.0095	relation to truly human and	1.0	0.0095	stake but because the emancipation of	1	0.0095
9847										these three relations xxvii	1.0	0.0095	to truly human and social	1.0	0.0095	but because the emancipation of the	1	0.0095
9848													truly human and social property	1.0	0.0095	because the emancipation of the workers	1	0.0095
9849													human and social property 2	1.0	0.0095	the emancipation of the workers contains	1	0.0095
9850													and social property 2 we	1.0	0.0095	emancipation of the workers contains universal	1	0.0095
9851													social property 2 we have	1.0	0.0095	of the workers contains universal human	1	0.0095
9852													property 2 we have accepted	1.0	0.0095	the workers contains universal human emancipation	1	0.0095
9853													2 we have accepted the	1.0	0.0095	workers contains universal human emancipation and	1	0.0095
9854													we have accepted the estrangement	1.0	0.0095	contains universal human emancipation and it	1	0.0095
9855													have accepted the estrangement of	1.0	0.0095	universal human emancipation and it contains	1	0.0095
9856													accepted the estrangement of labor	1.0	0.0095	human emancipation and it contains this	1	0.0095
9857													the estrangement of labor its	1.0	0.0095	emancipation and it contains this because	1	0.0095
9858													estrangement of labor its alienation	1.0	0.0095	and it contains this because the	1	0.0095
9859													of labor its alienation as	1.0	0.0095	it contains this because the whole	1	0.0095
9860													labor its alienation as a	1.0	0.0095	contains this because the whole of	1	0.0095
9861													its alienation as a fact	1.0	0.0095	this because the whole of human	1	0.0095
9862													alienation as a fact and	1.0	0.0095	because the whole of human servitude	1	0.0095
9863													as a fact and we	1.0	0.0095	the whole of human servitude is	1	0.0095
9864													a fact and we have	1.0	0.0095	whole of human servitude is involved	1	0.0095
9865													fact and we have analyzed	1.0	0.0095	of human servitude is involved in	1	0.0095
9866													and we have analyzed this	1.0	0.0095	human servitude is involved in the	1	0.0095
9867													we have analyzed this fact	1.0	0.0095	servitude is involved in the relation	1	0.0095
9868													have analyzed this fact how	1.0	0.0095	is involved in the relation of	1	0.0095
9869													analyzed this fact how we	1.0	0.0095	involved in the relation of the	1	0.0095
9870													this fact how we now	1.0	0.0095	in the relation of the worker	1	0.0095
9871													fact how we now ask	1.0	0.0095	relation of the worker to production	1	0.0095
9872													how we now ask does	1.0	0.0095	of the worker to production and	1	0.0095
9873													we now ask does man	1.0	0.0095	the worker to production and all	1	0.0095
9874													now ask does man come	1.0	0.0095	worker to production and all relations	1	0.0095
9875													ask does man come to	1.0	0.0095	to production and all relations of	1	0.0095
9876													does man come to alienate	1.0	0.0095	production and all relations of servitude	1	0.0095
9877													man come to alienate to	1.0	0.0095	and all relations of servitude are	1	0.0095
9878													come to alienate to estrange	1.0	0.0095	all relations of servitude are but	1	0.0095
9879													to alienate to estrange his	1.0	0.0095	relations of servitude are but modifications	1	0.0095
9880													alienate to estrange his labor	1.0	0.0095	of servitude are but modifications and	1	0.0095
9881													to estrange his labor how	1.0	0.0095	servitude are but modifications and consequences	1	0.0095
9882													estrange his labor how is	1.0	0.0095	are but modifications and consequences of	1	0.0095
9883													his labor how is this	1.0	0.0095	but modifications and consequences of this	1	0.0095
9884													labor how is this estrangement	1.0	0.0095	modifications and consequences of this relation	1	0.0095
9885													how is this estrangement rooted	1.0	0.0095	and consequences of this relation just	1	0.0095
9886													is this estrangement rooted in	1.0	0.0095	consequences of this relation just as	1	0.0095
9887													this estrangement rooted in the	1.0	0.0095	of this relation just as we	1	0.0095
9888													estrangement rooted in the nature	1.0	0.0095	this relation just as we have	1	0.0095
9889													rooted in the nature of	1.0	0.0095	relation just as we have derived	1	0.0095
9890													in the nature of human	1.0	0.0095	just as we have derived the	1	0.0095
9891													the nature of human development	1.0	0.0095	as we have derived the concept	1	0.0095
9892													nature of human development we	1.0	0.0095	we have derived the concept of	1	0.0095
9893													of human development we have	1.0	0.0095	have derived the concept of private	1	0.0095
9894													human development we have already	1.0	0.0095	derived the concept of private property	1	0.0095
9895													development we have already gone	1.0	0.0095	the concept of private property from	1	0.0095
9896													we have already gone a	1.0	0.0095	concept of private property from the	1	0.0095
9897													have already gone a long	1.0	0.0095	of private property from the concept	1	0.0095
9898													already gone a long way	1.0	0.0095	private property from the concept of	1	0.0095
9899													gone a long way to	1.0	0.0095	property from the concept of estranged	1	0.0095
9900													a long way to the	1.0	0.0095	from the concept of estranged alienated	1	0.0095
9901													long way to the solution	1.0	0.0095	concept of estranged alienated labor by	1	0.0095
9902													way to the solution of	1.0	0.0095	of estranged alienated labor by analysis	1	0.0095
9903													to the solution of this	1.0	0.0095	estranged alienated labor by analysis so	1	0.0095
9904													the solution of this problem	1.0	0.0095	alienated labor by analysis so we	1	0.0095
9905													solution of this problem by	1.0	0.0095	labor by analysis so we can	1	0.0095
9906													of this problem by transforming	1.0	0.0095	by analysis so we can develop	1	0.0095
9907													this problem by transforming the	1.0	0.0095	analysis so we can develop every	1	0.0095
9908													problem by transforming the question	1.0	0.0095	so we can develop every category	1	0.0095
9909													by transforming the question of	1.0	0.0095	we can develop every category of	1	0.0095
9910													transforming the question of the	1.0	0.0095	can develop every category of political	1	0.0095
9911													the question of the origin	1.0	0.0095	develop every category of political economy	1	0.0095
9912													question of the origin of	1.0	0.0095	every category of political economy with	1	0.0095
9913													of the origin of private	1.0	0.0095	category of political economy with the	1	0.0095
9914													the origin of private property	1.0	0.0095	of political economy with the help	1	0.0095
9915													origin of private property into	1.0	0.0095	political economy with the help of	1	0.0095
9916													of private property into the	1.0	0.0095	economy with the help of these	1	0.0095
9917													private property into the question	1.0	0.0095	with the help of these two	1	0.0095
9918													property into the question of	1.0	0.0095	the help of these two factors	1	0.0095
9919													into the question of the	1.0	0.0095	help of these two factors and	1	0.0095
9920													the question of the relation	1.0	0.0095	of these two factors and we	1	0.0095
9921													question of the relation of	1.0	0.0095	these two factors and we shall	1	0.0095
9922													of the relation of alienated	1.0	0.0095	two factors and we shall find	1	0.0095
9923													of alienated labor to the	1.0	0.0095	factors and we shall find again	1	0.0095
9924													alienated labor to the course	1.0	0.0095	and we shall find again in	1	0.0095
9925													labor to the course of	1.0	0.0095	we shall find again in each	1	0.0095
9926													to the course of humanity	1.0	0.0095	shall find again in each category	1	0.0095
9927													the course of humanity s	1.0	0.0095	find again in each category e	1	0.0095
9928													course of humanity s development	1.0	0.0095	again in each category e g	1	0.0095
9929													of humanity s development for	1.0	0.0095	in each category e g trade	1	0.0095
9930													humanity s development for when	1.0	0.0095	each category e g trade competition	1	0.0095
9931													s development for when one	1.0	0.0095	category e g trade competition capital	1	0.0095
9932													development for when one speaks	1.0	0.0095	e g trade competition capital money	1	0.0095
9933													for when one speaks of	1.0	0.0095	g trade competition capital money only	1	0.0095
9934													when one speaks of private	1.0	0.0095	trade competition capital money only a	1	0.0095
9935													one speaks of private property	1.0	0.0095	competition capital money only a particular	1	0.0095
9936													speaks of private property one	1.0	0.0095	capital money only a particular and	1	0.0095
9937													of private property one thinks	1.0	0.0095	money only a particular and developed	1	0.0095
9938													private property one thinks of	1.0	0.0095	only a particular and developed expression	1	0.0095
9939													property one thinks of dealing	1.0	0.0095	a particular and developed expression of	1	0.0095
9940													one thinks of dealing with	1.0	0.0095	particular and developed expression of these	1	0.0095
9941													thinks of dealing with something	1.0	0.0095	and developed expression of these first	1	0.0095
9942													of dealing with something external	1.0	0.0095	developed expression of these first elements	1	0.0095
9943													dealing with something external to	1.0	0.0095	expression of these first elements but	1	0.0095
9944													with something external to man	1.0	0.0095	of these first elements but before	1	0.0095
9945													something external to man when	1.0	0.0095	these first elements but before considering	1	0.0095
9946													external to man when one	1.0	0.0095	first elements but before considering this	1	0.0095
9947													to man when one speaks	1.0	0.0095	elements but before considering this phenomenon	1	0.0095
