id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
12993							the people that	1.0	0.0063	and inadequately cultivated produces	1.0	0.0063	leaders overwhelmed with business see	1.0	0.0063	state is always on the eve	1	0.0063
12994							people that is	1.0	0.0063	inadequately cultivated produces more	1.0	0.0063	overwhelmed with business see nothing	1.0	0.0063	is always on the eve of	1	0.0063
12995							is in possession	1.0	0.0063	cultivated produces more than	1.0	0.0063	with business see nothing for	1.0	0.0063	always on the eve of destruction	1	0.0063
12996							in possession of	1.0	0.0063	produces more than is	1.0	0.0063	business see nothing for themselves	1.0	0.0063	on the eve of destruction this	1	0.0063
12997							possession of it	1.0	0.0063	more than is needed	1.0	0.0063	see nothing for themselves the	1.0	0.0063	the eve of destruction this is	1	0.0063
12998							it should hold	1.0	0.0063	than is needed and	1.0	0.0063	nothing for themselves the state	1.0	0.0063	eve of destruction this is not	1	0.0063
12999							should hold fast	1.0	0.0063	is needed and soon	1.0	0.0063	for themselves the state is	1.0	0.0063	of destruction this is not all	1	0.0063
13000							hold fast to	1.0	0.0063	needed and soon gives	1.0	0.0063	themselves the state is governed	1.0	0.0063	destruction this is not all not	1	0.0063
13001							fast to this	1.0	0.0063	and soon gives rise	1.0	0.0063	the state is governed by	1.0	0.0063	all not only has the government	1	0.0063
13002							if the established	1.0	0.0063	to wars of defence	1.0	0.0063	state is governed by clerks	1.0	0.0063	not only has the government less	1	0.0063
13003							the established order	1.0	0.0063	wars of defence if	1.0	0.0063	is governed by clerks finally	1.0	0.0063	only has the government less vigour	1	0.0063
13004							established order is	1.0	0.0063	of defence if there	1.0	0.0063	governed by clerks finally the	1.0	0.0063	has the government less vigour and	1	0.0063
13005							order is bad	1.0	0.0063	defence if there is	1.0	0.0063	by clerks finally the measures	1.0	0.0063	the government less vigour and promptitude	1	0.0063
13006							is bad why	1.0	0.0063	there is not enough	1.0	0.0063	clerks finally the measures which	1.0	0.0063	government less vigour and promptitude for	1	0.0063
13007							bad why should	1.0	0.0063	is not enough the	1.0	0.0063	finally the measures which have	1.0	0.0063	less vigour and promptitude for securing	1	0.0063
13008							why should laws	1.0	0.0063	not enough the state	1.0	0.0063	the measures which have to	1.0	0.0063	vigour and promptitude for securing the	1	0.0063
13009							should laws that	1.0	0.0063	enough the state depends	1.0	0.0063	measures which have to be	1.0	0.0063	and promptitude for securing the observance	1	0.0063
13010							laws that prevent	1.0	0.0063	the state depends on	1.0	0.0063	which have to be taken	1.0	0.0063	promptitude for securing the observance of	1	0.0063
13011							that prevent men	1.0	0.0063	state depends on its	1.0	0.0063	have to be taken to	1.0	0.0063	for securing the observance of the	1	0.0063
13012							prevent men from	1.0	0.0063	on its neighbours for	1.0	0.0063	to be taken to maintain	1.0	0.0063	securing the observance of the laws	1	0.0063
13013							men from being	1.0	0.0063	its neighbours for what	1.0	0.0063	be taken to maintain the	1.0	0.0063	the observance of the laws preventing	1	0.0063
13014							from being good	1.0	0.0063	neighbours for what it	1.0	0.0063	taken to maintain the general	1.0	0.0063	observance of the laws preventing nuisances	1	0.0063
13015							being good be	1.0	0.0063	for what it needs	1.0	0.0063	to maintain the general authority	1.0	0.0063	of the laws preventing nuisances correcting	1	0.0063
13016							good be regarded	1.0	0.0063	what it needs over	1.0	0.0063	maintain the general authority which	1.0	0.0063	the laws preventing nuisances correcting abuses	1	0.0063
13017							be regarded as	1.0	0.0063	it needs over and	1.0	0.0063	the general authority which all	1.0	0.0063	laws preventing nuisances correcting abuses and	1	0.0063
13018							regarded as fundamental	1.0	0.0063	needs over and above	1.0	0.0063	general authority which all these	1.0	0.0063	preventing nuisances correcting abuses and guarding	1	0.0063
13019							as fundamental besides	1.0	0.0063	above and this soon	1.0	0.0063	authority which all these distant	1.0	0.0063	nuisances correcting abuses and guarding against	1	0.0063
13020							fundamental besides in	1.0	0.0063	and this soon gives	1.0	0.0063	which all these distant officials	1.0	0.0063	correcting abuses and guarding against seditious	1	0.0063
13021							besides in any	1.0	0.0063	this soon gives rise	1.0	0.0063	all these distant officials wish	1.0	0.0063	abuses and guarding against seditious undertakings	1	0.0063
13022							any case a	1.0	0.0063	to wars of offence	1.0	0.0063	these distant officials wish to	1.0	0.0063	and guarding against seditious undertakings begun	1	0.0063
13023							case a people	1.0	0.0063	wars of offence every	1.0	0.0063	distant officials wish to escape	1.0	0.0063	guarding against seditious undertakings begun in	1	0.0063
13024							people is always	1.0	0.0063	of offence every people	1.0	0.0063	officials wish to escape or	1.0	0.0063	against seditious undertakings begun in distant	1	0.0063
13025							always in a	1.0	0.0063	offence every people to	1.0	0.0063	wish to escape or to	1.0	0.0063	seditious undertakings begun in distant places	1	0.0063
13026							position to change	1.0	0.0063	every people to which	1.0	0.0063	to escape or to impose	1.0	0.0063	undertakings begun in distant places the	1	0.0063
13027							to change its	1.0	0.0063	people to which its	1.0	0.0063	escape or to impose upon	1.0	0.0063	begun in distant places the people	1	0.0063
13028							change its laws	1.0	0.0063	to which its situation	1.0	0.0063	or to impose upon absorb	1.0	0.0063	in distant places the people has	1	0.0063
13029							its laws however	1.0	0.0063	which its situation gives	1.0	0.0063	to impose upon absorb all	1.0	0.0063	distant places the people has less	1	0.0063
13030							laws however good	1.0	0.0063	its situation gives no	1.0	0.0063	impose upon absorb all the	1.0	0.0063	places the people has less affection	1	0.0063
13031							however good for	1.0	0.0063	situation gives no choice	1.0	0.0063	upon absorb all the energy	1.0	0.0063	the people has less affection for	1	0.0063
13032							if it choose	1.0	0.0063	gives no choice save	1.0	0.0063	absorb all the energy of	1.0	0.0063	people has less affection for its	1	0.0063
13033							it choose to	1.0	0.0063	no choice save that	1.0	0.0063	all the energy of the	1.0	0.0063	has less affection for its rulers	1	0.0063
13034							choose to do	1.0	0.0063	choice save that between	1.0	0.0063	the energy of the public	1.0	0.0063	less affection for its rulers whom	1	0.0063
13035							do itself harm	1.0	0.0063	save that between commerce	1.0	0.0063	energy of the public so	1.0	0.0063	affection for its rulers whom it	1	0.0063
13036							itself harm who	1.0	0.0063	that between commerce and	1.0	0.0063	of the public so that	1.0	0.0063	for its rulers whom it never	1	0.0063
13037							harm who can	1.0	0.0063	between commerce and war	1.0	0.0063	the public so that there	1.0	0.0063	its rulers whom it never sees	1	0.0063
13038							have a right	1.0	0.0063	commerce and war is	1.0	0.0063	public so that there is	1.0	0.0063	rulers whom it never sees for	1	0.0063
13039							right to stop	1.0	0.0063	and war is weak	1.0	0.0063	so that there is none	1.0	0.0063	whom it never sees for its	1	0.0063
13040							to stop it	1.0	0.0063	war is weak in	1.0	0.0063	that there is none left	1.0	0.0063	it never sees for its country	1	0.0063
13041							stop it the	1.0	0.0063	is weak in itself	1.0	0.0063	there is none left for	1.0	0.0063	never sees for its country which	1	0.0063
13042							it the second	1.0	0.0063	weak in itself it	1.0	0.0063	is none left for the	1.0	0.0063	sees for its country which to	1	0.0063
13043							the second relation	1.0	0.0063	in itself it depends	1.0	0.0063	none left for the happiness	1.0	0.0063	for its country which to its	1	0.0063
13044							second relation is	1.0	0.0063	itself it depends on	1.0	0.0063	left for the happiness of	1.0	0.0063	its country which to its eyes	1	0.0063
13045							relation is that	1.0	0.0063	it depends on its	1.0	0.0063	for the happiness of the	1.0	0.0063	country which to its eyes seems	1	0.0063
13046							the members one	1.0	0.0063	on its neighbours and	1.0	0.0063	the happiness of the people	1.0	0.0063	which to its eyes seems like	1	0.0063
13047							members one to	1.0	0.0063	its neighbours and on	1.0	0.0063	happiness of the people there	1.0	0.0063	to its eyes seems like the	1	0.0063
13048							one to another	1.0	0.0063	neighbours and on circumstances	1.0	0.0063	of the people there is	1.0	0.0063	its eyes seems like the world	1	0.0063
13049							to another or	1.0	0.0063	and on circumstances its	1.0	0.0063	the people there is hardly	1.0	0.0063	eyes seems like the world and	1	0.0063
13050							another or to	1.0	0.0063	on circumstances its existence	1.0	0.0063	people there is hardly enough	1.0	0.0063	seems like the world and for	1	0.0063
13051							to the body	1.0	0.0063	circumstances its existence can	1.0	0.0063	there is hardly enough to	1.0	0.0063	like the world and for its	1	0.0063
13052							the body as	1.0	0.0063	its existence can never	1.0	0.0063	is hardly enough to defend	1.0	0.0063	the world and for its fellow	1	0.0063
13053							body as a	1.0	0.0063	existence can never be	1.0	0.0063	hardly enough to defend it	1.0	0.0063	world and for its fellow citizens	1	0.0063
13054							as a whole	1.0	0.0063	can never be more	1.0	0.0063	enough to defend it when	1.0	0.0063	and for its fellow citizens most	1	0.0063
13055							a whole and	1.0	0.0063	never be more than	1.0	0.0063	to defend it when need	1.0	0.0063	for its fellow citizens most of	1	0.0063
13056							whole and this	1.0	0.0063	be more than short	1.0	0.0063	defend it when need arises	1.0	0.0063	its fellow citizens most of whom	1	0.0063
13057							this relation should	1.0	0.0063	more than short and	1.0	0.0063	it when need arises and	1.0	0.0063	fellow citizens most of whom are	1	0.0063
13058							relation should 48	1.0	0.0063	than short and uncertain	1.0	0.0063	when need arises and thus	1.0	0.0063	citizens most of whom are unknown	1	0.0063
13059							should 48 be	1.0	0.0063	short and uncertain it	1.0	0.0063	need arises and thus a	1.0	0.0063	most of whom are unknown to	1	0.0063
13060							48 be in	1.0	0.0063	and uncertain it either	1.0	0.0063	arises and thus a body	1.0	0.0063	of whom are unknown to it	1	0.0063
13061							the first respect	1.0	0.0063	uncertain it either conquers	1.0	0.0063	and thus a body which	1.0	0.0063	whom are unknown to it the	1	0.0063
13062							first respect as	1.0	0.0063	it either conquers others	1.0	0.0063	thus a body which is	1.0	0.0063	are unknown to it the same	1	0.0063
13063							respect as unimportant	1.0	0.0063	either conquers others and	1.0	0.0063	a body which is too	1.0	0.0063	unknown to it the same laws	1	0.0063
13064							as unimportant and	1.0	0.0063	conquers others and changes	1.0	0.0063	body which is too big	1.0	0.0063	to it the same laws cannot	1	0.0063
13065							unimportant and in	1.0	0.0063	others and changes its	1.0	0.0063	which is too big for	1.0	0.0063	it the same laws cannot suit	1	0.0063
13066							the second as	1.0	0.0063	and changes its situation	1.0	0.0063	is too big for its	1.0	0.0063	the same laws cannot suit so	1	0.0063
13067							second as important	1.0	0.0063	changes its situation or	1.0	0.0063	too big for its constitution	1.0	0.0063	same laws cannot suit so many	1	0.0063
13068							as important as	1.0	0.0063	its situation or it	1.0	0.0063	big for its constitution gives	1.0	0.0063	laws cannot suit so many diverse	1	0.0063
13069							important as possible	1.0	0.0063	situation or it is	1.0	0.0063	for its constitution gives way	1.0	0.0063	cannot suit so many diverse provinces	1	0.0063
13070							as possible each	1.0	0.0063	or it is conquered	1.0	0.0063	its constitution gives way and	1.0	0.0063	suit so many diverse provinces with	1	0.0063
13071							possible each citizen	1.0	0.0063	it is conquered and	1.0	0.0063	constitution gives way and falls	1.0	0.0063	so many diverse provinces with different	1	0.0063
13072							each citizen would	1.0	0.0063	is conquered and becomes	1.0	0.0063	gives way and falls crushed	1.0	0.0063	many diverse provinces with different customs	1	0.0063
13073							citizen would then	1.0	0.0063	conquered and becomes nothing	1.0	0.0063	way and falls crushed under	1.0	0.0063	diverse provinces with different customs situated	1	0.0063
13074							then be perfectly	1.0	0.0063	and becomes nothing only	1.0	0.0063	and falls crushed under its	1.0	0.0063	provinces with different customs situated in	1	0.0063
13075							be perfectly independent	1.0	0.0063	becomes nothing only insignificance	1.0	0.0063	falls crushed under its own	1.0	0.0063	with different customs situated in the	1	0.0063
